Round,Case,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,TargetX,TargetY,TargetZ
3,103,0.0754057,0.8590405,0.1140833,0.06494185,0.8992249,0.141748,0.0354116,0.8903628,0.1229625,0.01093647,0.9055967,0.1408067,-0.002041839,0.9209427,0.1697526,-0.001173854,0.9256518,0.1949773,0.03660982,0.9453347,0.155683,0.01674874,0.968876,0.1804943,0.003813826,0.9833168,0.1968179,-0.004218146,0.9992664,0.2118573,0.05447801,0.9394093,0.1694126,0.02146059,0.9385532,0.1996279,0.01450959,0.9128488,0.1888433,0.02483848,0.9018373,0.1675992,0.06486467,0.9245827,0.1813555,0.03218266,0.9172565,0.2044177,0.02714285,0.8961515,0.1871824,0.0404765,0.8915543,0.166029,0.07239407,0.9055365,0.1913323,0.04377858,0.9021662,0.2053342,0.03816923,0.8872977,0.1913309,0.04953946,0.8830621,0.1719131,-0.03401151,0.6625562,0.4694262
3,103,0.07241306,0.8565652,0.1155996,0.06186219,0.8959067,0.1444187,0.03224796,0.8873125,0.1256413,0.007887498,0.901861,0.1441998,-0.004923731,0.9163613,0.1736522,-0.003985748,0.920504,0.1989732,0.03328361,0.9413947,0.1598177,0.01355923,0.9642072,0.1854062,0.0007655174,0.9782305,0.2021985,-0.007142201,0.9938046,0.2176905,0.05131132,0.9352483,0.1732378,0.01852093,0.9331662,0.20364,0.01178868,0.9077266,0.1921144,0.02213642,0.8975382,0.1704721,0.06191345,0.9201913,0.1846933,0.02946487,0.9118698,0.2077479,0.02449469,0.8912248,0.1899443,0.03771611,0.8873695,0.1685734,0.0696755,0.9009461,0.1940932,0.04120503,0.8969663,0.20823,0.03562834,0.882444,0.1938553,0.04692261,0.8788797,0.1742592,-0.03401151,0.6625562,0.4694262
3,103,0.07002351,0.8532598,0.1182261,0.05876835,0.8920493,0.1475229,0.02947596,0.8835167,0.1282196,0.004749723,0.897478,0.1467457,-0.008564688,0.9113293,0.1762867,-0.007972308,0.9150437,0.201685,0.02961309,0.9370527,0.1632605,0.009473637,0.9594764,0.1888695,-0.003602527,0.9732264,0.2056704,-0.01178463,0.9885677,0.221252,0.0475132,0.9308388,0.1768198,0.01437141,0.9281094,0.2067866,0.007940743,0.9027927,0.1948261,0.01859963,0.8929556,0.173173,0.05808843,0.9156872,0.1881747,0.02542486,0.9068128,0.2107134,0.02080676,0.8863952,0.1925564,0.0343044,0.8829345,0.1712909,0.06588575,0.8963577,0.1973701,0.03727971,0.8919958,0.2111154,0.0319739,0.8776441,0.1964698,0.04352513,0.8744364,0.1769614,-0.03401151,0.6625562,0.4694262
3,103,0.06427003,0.8376276,0.1358962,0.05202627,0.8756945,0.1657393,0.02319353,0.8672149,0.1457334,-0.001980454,0.8802277,0.1643467,-0.01592162,0.8931197,0.1940327,-0.01570066,0.896248,0.2195153,0.02206096,0.9200398,0.1818199,0.001333579,0.9418943,0.2074518,-0.01221178,0.9551505,0.2242775,-0.02086023,0.970078,0.2400084,0.0397825,0.9137614,0.1955824,0.006227553,0.9103947,0.2250199,0.0001492649,0.8852251,0.2125745,0.01118102,0.8757679,0.1909385,0.05032631,0.898508,0.20683,0.01742555,0.8891109,0.2288046,0.01321489,0.8689622,0.2102523,0.02704155,0.8659453,0.1891313,0.05818144,0.8790892,0.215785,0.02944924,0.8743831,0.2291479,0.02440329,0.860256,0.2141953,0.03620869,0.8574461,0.194778,-0.03401151,0.6625562,0.4694262
3,103,0.06198026,0.8192319,0.153111,0.04931477,0.8564292,0.1838605,0.02056782,0.8480923,0.1636724,-0.004684269,0.8602585,0.1827464,-0.01874039,0.8722401,0.2127581,-0.01853707,0.8747838,0.238306,0.0188448,0.9000236,0.2010107,-0.001991585,0.9211471,0.2271619,-0.01568357,0.9338083,0.2443237,-0.02450016,0.9482269,0.2604313,0.03664927,0.8936266,0.2146101,0.003232867,0.8894085,0.2440958,-0.00272733,0.8644492,0.2311788,0.008243486,0.8554455,0.2093196,0.04737962,0.8782336,0.2254853,0.01464645,0.8680896,0.2473783,0.01053696,0.8483133,0.2284069,0.02429982,0.845863,0.207171,0.0554685,0.8587,0.2339702,0.02684339,0.8534613,0.247365,0.02184322,0.8396423,0.2321119,0.03357378,0.8373752,0.2125788,-0.03401151,0.6625562,0.4694262
3,103,0.06156468,0.7895955,0.1785021,0.04807277,0.8248358,0.2111468,0.01947046,0.816806,0.1906314,-0.005829334,0.8271312,0.2107019,-0.01992724,0.8371301,0.2414117,-0.01955721,0.8383946,0.2670527,0.01656688,0.8667005,0.2305822,-0.004422203,0.88618,0.2578635,-0.01831701,0.8975824,0.2757306,-0.02739774,0.9108984,0.2926216,0.03458086,0.8600762,0.2437916,0.001465693,0.8536528,0.2732191,-0.003991038,0.8292476,0.259079,0.007039092,0.821596,0.2367396,0.04574206,0.8444282,0.2538376,0.01338797,0.8323493,0.2753077,0.009637203,0.8134907,0.2553535,0.02332135,0.8124729,0.2339506,0.05435908,0.8247007,0.261291,0.02596145,0.8180453,0.2745404,0.02118538,0.8049632,0.2585821,0.03282173,0.8040437,0.2388835,-0.03401151,0.6625562,0.4694262
3,103,0.05908927,0.7783985,0.1926804,0.04500986,0.8108973,0.2278259,0.01649868,0.8037909,0.2068481,-0.008889113,0.8120434,0.2277493,-0.02296013,0.8194235,0.2592034,-0.02237383,0.8187845,0.2848639,0.01273615,0.8505899,0.2503185,-0.008363087,0.8678071,0.2790003,-0.02231225,0.8777252,0.2976913,-0.03148891,0.889688,0.3155174,0.03093044,0.8433961,0.2629714,-0.001920182,0.8341876,0.2919521,-0.006851319,0.8108088,0.2760005,0.00436043,0.8052348,0.2531428,0.04244423,0.8272933,0.2718306,0.0104324,0.8129675,0.2924137,0.006996702,0.7955841,0.2711086,0.02064507,0.7965038,0.2496781,0.05148721,0.8072582,0.2778139,0.02330071,0.7990067,0.2906079,0.01871213,0.7871052,0.2736988,0.03028246,0.7879769,0.2539592,-0.03401151,0.6625562,0.4694262
3,103,0.05697729,0.7572161,0.2130136,0.04192104,0.7834164,0.2527182,0.01349076,0.7782437,0.2310753,-0.01201079,0.7822224,0.2530603,-0.02602728,0.784227,0.2853303,-0.02508689,0.7797824,0.3106003,0.008215282,0.8177902,0.2810974,-0.01304111,0.8299037,0.3121729,-0.02700814,0.8365635,0.3322449,-0.03629839,0.845535,0.3516941,0.02686479,0.8096167,0.2924228,-0.005215965,0.7944826,0.3197289,-0.009018313,0.7737334,0.3002262,0.002488654,0.7728086,0.2768602,0.03918542,0.7929085,0.2986989,0.008088306,0.7738683,0.3167014,0.005265277,0.7599396,0.2929125,0.01868563,0.764994,0.2719193,0.04917498,0.7726347,0.3015561,0.02157609,0.7610336,0.3129568,0.0172857,0.7518367,0.2943654,0.02855312,0.7565016,0.2749858,-0.03401151,0.6625562,0.4694262
3,103,0.05173069,0.7252376,0.2477751,0.0378157,0.7439638,0.2918808,0.008685846,0.7420913,0.2706347,-0.01607683,0.7419615,0.2937932,-0.0288303,0.7381865,0.326426,-0.02669191,0.7294369,0.3504696,0.004764114,0.7723615,0.326869,-0.01475682,0.7800049,0.3604069,-0.02757414,0.7838593,0.381928,-0.03571399,0.7900615,0.4029131,0.02390072,0.76269,0.3359866,-0.006983697,0.7426657,0.3614626,-0.01124196,0.7254943,0.3388276,-0.0004519112,0.7290012,0.3153644,0.03662834,0.745369,0.3388748,0.006460745,0.7229564,0.3544068,0.002791762,0.7132876,0.3286982,0.01535141,0.7221823,0.3084612,0.04694409,0.7250825,0.3378611,0.01994095,0.7110916,0.347928,0.01508873,0.7053479,0.3281269,0.02577804,0.7138253,0.3097377,-0.03401151,0.6625562,0.4694262
3,103,0.04934937,0.7113548,0.2622151,0.03620115,0.7263031,0.3079674,0.006668627,0.7259641,0.2872028,-0.01762206,0.7238716,0.3107634,-0.02974029,0.7174613,0.3432264,-0.02707946,0.706825,0.3664432,0.003685027,0.751497,0.3457956,-0.01462908,0.7571662,0.3803892,-0.0266566,0.7597951,0.4025416,-0.03400236,0.7647656,0.4241385,0.02305293,0.7412514,0.3537197,-0.007179227,0.7190437,0.3781466,-0.01178901,0.703762,0.3542604,-0.001426283,0.7093871,0.3310175,0.03593394,0.7238457,0.3549323,0.006240521,0.6999888,0.369173,0.00202949,0.6924633,0.3428383,0.01410365,0.7031337,0.3231726,0.04634351,0.7037865,0.3520598,0.019638,0.6887729,0.3614225,0.01444836,0.6847325,0.341289,0.02488028,0.6949593,0.3236575,-0.03401151,0.6625562,0.4694262
3,103,0.05575131,0.6744078,0.288156,0.04245155,0.6842599,0.335227,0.0128371,0.6852906,0.3146024,-0.01123746,0.6801406,0.3379135,-0.0229648,0.6701136,0.3695951,-0.01947469,0.6571669,0.3914909,0.009493895,0.7046155,0.3755064,-0.008075751,0.708133,0.4107656,-0.01960963,0.7094074,0.4332967,-0.02647393,0.7130676,0.4553099,0.0291518,0.6941119,0.382298,-0.0002153926,0.6692162,0.4051366,-0.00498756,0.6559673,0.380096,0.004821461,0.6637768,0.3572478,0.04247297,0.6770084,0.3816943,0.01354229,0.6510746,0.3936992,0.009102855,0.6460966,0.3668032,0.02062605,0.6589776,0.3481569,0.05337065,0.6576205,0.3767614,0.0271078,0.6410056,0.3845372,0.02192425,0.6389949,0.3640995,0.03215125,0.6513962,0.3477931,-0.03401151,0.6625562,0.4694262
3,103,0.05165746,0.6670524,0.2940507,0.03869295,0.6743245,0.341681,0.008628882,0.6736386,0.3217025,-0.01430112,0.6657919,0.3454123,-0.02429815,0.6538596,0.3770275,-0.01902844,0.6405775,0.3983588,0.005152289,0.6907071,0.3832703,-0.01244659,0.6922226,0.4186573,-0.02392086,0.6922005,0.4412546,-0.0309403,0.6949087,0.463356,0.02572844,0.6815966,0.3893113,-0.001065817,0.6539015,0.4120908,-0.005427178,0.6409132,0.3868394,0.003169425,0.6499928,0.3639722,0.04034329,0.6656377,0.3878722,0.0138583,0.6371308,0.3996854,0.009073433,0.6325406,0.3727798,0.01901497,0.6467895,0.3542185,0.05262516,0.6473461,0.3820796,0.02792748,0.6284537,0.3897843,0.02246096,0.6266551,0.3694005,0.03128684,0.6403087,0.3532772,-0.03401151,0.6625562,0.4694262
3,103,0.0461082,0.6722896,0.2905388,0.0341616,0.676089,0.3388343,0.00365426,0.6727899,0.3198109,-0.01708351,0.6613326,0.3440638,-0.0248335,0.6473404,0.375464,-0.01770552,0.6340289,0.3962297,0.0005357899,0.6868291,0.3821583,-0.0166335,0.6856748,0.417769,-0.02776183,0.6838464,0.4404655,-0.03481627,0.6851455,0.4626832,0.02221499,0.6798884,0.3871298,-0.0002985857,0.6489893,0.4104156,-0.005050067,0.6351936,0.3856678,0.0007735305,0.6442169,0.3619208,0.03847233,0.665774,0.3845158,0.01595278,0.6340144,0.3962574,0.01015754,0.6294519,0.3695459,0.01719695,0.6449598,0.3506689,0.0525164,0.6492549,0.3775253,0.03039138,0.6273464,0.3850594,0.02440479,0.625767,0.3648038,0.03092447,0.6409167,0.3489213,-0.03401151,0.6625562,0.4694262
3,103,0.04267236,0.6689335,0.29354,0.03217041,0.6686196,0.3423173,0.001479026,0.6633293,0.3240552,-0.01650498,0.6478707,0.3482857,-0.02280263,0.631549,0.3788757,-0.01514502,0.6177893,0.3991551,-0.0007669702,0.6732602,0.3872242,-0.0171373,0.6701889,0.4230967,-0.02777011,0.6668319,0.4458556,-0.03469178,0.6668113,0.468153,0.02166847,0.6683056,0.3910947,0.00375865,0.6355587,0.4158072,-0.002581727,0.6189398,0.3932476,-0.0009439997,0.6239242,0.3677187,0.03916077,0.6561189,0.3871131,0.0208246,0.6219136,0.3992558,0.01340563,0.6165959,0.3730917,0.01690359,0.6322132,0.3533368,0.05453577,0.6415755,0.3786821,0.03508189,0.617122,0.3857412,0.02833947,0.6158334,0.3657036,0.03235724,0.6321604,0.3501611,-0.03401151,0.6625562,0.4694262
3,104,0.06399551,0.8342338,0.1311197,0.05941397,0.8787894,0.1531065,0.0285372,0.871369,0.1359301,0.006949585,0.8917353,0.1523223,-0.003325611,0.9125144,0.1788645,-0.001201056,0.9206243,0.2031322,0.03752382,0.9296263,0.1608162,0.02278749,0.9586457,0.1832876,0.01265356,0.9763147,0.1983681,0.007532757,0.9946404,0.2118969,0.05483243,0.923345,0.1750932,0.0234719,0.9311431,0.2060699,0.01463205,0.9055259,0.1965327,0.02557508,0.8943262,0.1756988,0.06354747,0.909045,0.1888738,0.03115504,0.9094852,0.2134542,0.02353178,0.8875622,0.1983166,0.0367356,0.8802053,0.1778731,0.0688443,0.8907039,0.2013049,0.04029181,0.8922464,0.2157493,0.03295656,0.8768459,0.2031937,0.04407281,0.8698937,0.184422,0.2216925,1.146843,0.3163829
3,104,0.06419641,0.8365751,0.1296921,0.05958892,0.8811287,0.1516776,0.02880087,0.873795,0.134306,0.0070947,0.8940746,0.1506491,-0.003343925,0.9147441,0.1772127,-0.001171745,0.9226602,0.20154,0.03777716,0.9320149,0.1592827,0.0229129,0.9610912,0.1815958,0.01270389,0.9788108,0.1965661,0.007519927,0.9971751,0.2100186,0.05498143,0.9256822,0.1736631,0.02350735,0.9337135,0.2044644,0.01464783,0.9081102,0.1949081,0.02569647,0.8968703,0.1741514,0.06357558,0.9113524,0.1874886,0.03111181,0.9120706,0.2119679,0.02344309,0.8901627,0.1968312,0.03670145,0.8827094,0.1764584,0.06874997,0.8929908,0.1999407,0.04014495,0.8946698,0.2142653,0.0327962,0.8793072,0.2016716,0.04394749,0.8722971,0.1829419,0.2216925,1.146843,0.3163829
3,104,0.0656253,0.8396018,0.1283221,0.06090173,0.8838428,0.1509058,0.03032327,0.8769011,0.1330109,0.008423924,0.8969471,0.1493845,-0.002317995,0.917177,0.1761646,-0.0001868606,0.924511,0.2006774,0.03919746,0.9347039,0.1589737,0.02408675,0.9635376,0.1814356,0.01372182,0.9811085,0.1964736,0.008405529,0.9993253,0.2100739,0.05617817,0.928084,0.1734896,0.02451243,0.9361917,0.2040734,0.01544907,0.9107782,0.1942072,0.02656009,0.8996003,0.17345,0.06452435,0.9135133,0.1872149,0.03186907,0.9143252,0.2114353,0.02409921,0.8926722,0.1959867,0.03745621,0.8853096,0.1756454,0.06945328,0.8949464,0.1994605,0.04071262,0.8966206,0.2135115,0.03336595,0.8815202,0.2006035,0.04463514,0.8747041,0.1818728,0.2216925,1.146843,0.3163829
3,104,0.06617322,0.8398799,0.1283875,0.06148612,0.8839701,0.1512718,0.03095714,0.8772432,0.1332111,0.009026788,0.8971797,0.1496768,-0.001751252,0.9171822,0.1766129,0.0004667118,0.9242063,0.2012086,0.03989235,0.9348322,0.1596241,0.02471941,0.9635745,0.1821609,0.01433678,0.9811093,0.1972289,0.009010714,0.9992824,0.2108841,0.05679904,0.9280603,0.1741562,0.02512746,0.9362512,0.2047124,0.01590455,0.9109288,0.1947594,0.02695647,0.8997231,0.173986,0.06505226,0.9133677,0.1878076,0.0323781,0.9142756,0.2119994,0.02449712,0.8927435,0.1964383,0.0378422,0.8854043,0.1760807,0.06988283,0.8946993,0.1999378,0.04113501,0.8964499,0.2139649,0.03372386,0.8814747,0.2009478,0.04499236,0.8747255,0.1821928,0.2216925,1.146843,0.3163829
3,104,0.0662379,0.8420745,0.1268692,0.06150099,0.8861391,0.1497924,0.03099756,0.8794156,0.1316872,0.008967828,0.8991975,0.1482062,-0.001894183,0.9190435,0.1752243,0.0004774034,0.9258625,0.1998634,0.03987196,0.9369822,0.1581697,0.02458978,0.9657123,0.1806483,0.01411913,0.9832215,0.1956849,0.00870695,1.001383,0.209322,0.05676407,0.9302037,0.1727157,0.02520624,0.9387062,0.2033043,0.01581186,0.913385,0.1935105,0.02672375,0.9019803,0.172771,0.06500769,0.9155013,0.1863623,0.03244034,0.9167078,0.2106848,0.024393,0.8951662,0.1952224,0.03762472,0.8876814,0.1748438,0.06983249,0.8968229,0.1984797,0.04114887,0.8987424,0.2126155,0.03362738,0.8837922,0.1996331,0.04480242,0.8769747,0.1808467,0.2216925,1.146843,0.3163829
3,104,0.06642549,0.8459404,0.1241784,0.06162718,0.8899274,0.1472375,0.03117566,0.8832694,0.1290212,0.008954607,0.9027272,0.1456685,-0.002076335,0.9222234,0.1728721,0.0005563349,0.9286195,0.197598,0.03997986,0.9407445,0.1557245,0.0245124,0.9694275,0.1781368,0.01387811,0.986863,0.1931443,0.008307047,1.004976,0.2067809,0.05682887,0.9339145,0.1702967,0.0254776,0.9429913,0.2009325,0.01573566,0.9176998,0.1914048,0.02635586,0.9059075,0.1707311,0.06503113,0.9191648,0.183917,0.03266111,0.9209403,0.2084665,0.02428978,0.8994129,0.1931572,0.0373072,0.8916655,0.172739,0.06981854,0.9004447,0.1959844,0.04126463,0.9027202,0.2103286,0.0335176,0.8878433,0.1973948,0.04450687,0.8808995,0.1785455,0.2216925,1.146843,0.3163829
3,104,0.06579975,0.8479905,0.1218061,0.06085945,0.8921449,0.1445127,0.03043945,0.885255,0.1263299,0.008052781,0.9045903,0.1428981,-0.003080018,0.9240686,0.170073,-0.0002458692,0.930429,0.1947856,0.03906034,0.942965,0.1525826,0.02331173,0.9717728,0.1746364,0.01244631,0.9892371,0.1894431,0.006643113,1.007416,0.2028942,0.05591915,0.9362993,0.1672192,0.024674,0.9460049,0.1977706,0.01470841,0.9205881,0.1888256,0.0250252,0.9081526,0.1683764,0.06415465,0.9216818,0.1809616,0.03206145,0.9242718,0.2058005,0.02331734,0.9025537,0.1909766,0.03601629,0.8942587,0.1705728,0.0689878,0.9030718,0.1931801,0.04064976,0.9058973,0.2078509,0.03264781,0.8909417,0.1951656,0.04340266,0.8836804,0.1763005,0.2216925,1.146843,0.3163829
3,104,0.06540755,0.8497614,0.1198874,0.06037565,0.8939958,0.1424177,0.02998637,0.8869898,0.124228,0.007466808,0.906188,0.1407752,-0.003741518,0.9255736,0.1679854,-0.0007337853,0.931824,0.1927056,0.03849133,0.9448138,0.1502671,0.02248574,0.9736567,0.1720881,0.01139538,0.9910815,0.1867747,0.005366977,1.009261,0.2001257,0.05534374,0.93823,0.164948,0.02417328,0.9484342,0.1954131,0.0139655,0.9229512,0.1869421,0.02396667,0.9099402,0.1666951,0.0635858,0.923678,0.1787558,0.03174281,0.9269747,0.2038317,0.02263803,0.9051489,0.1893883,0.03502817,0.8963897,0.1689882,0.06843318,0.9051226,0.1910515,0.04030317,0.9084483,0.2060146,0.03206513,0.8934789,0.1934981,0.04261407,0.8859884,0.1746063,0.2216925,1.146843,0.3163829
3,104,0.06540293,0.8501122,0.1196795,0.0603396,0.8944119,0.1420736,0.02995898,0.887333,0.1238976,0.007406764,0.9065557,0.1403718,-0.003843196,0.9260091,0.1675167,-0.0007018596,0.9322385,0.1922255,0.03842374,0.9452409,0.1497631,0.02236937,0.9741334,0.1714821,0.01122263,0.9915661,0.1861167,0.005137347,1.009763,0.1994185,0.05527628,0.9387116,0.1644678,0.02418331,0.9491739,0.1949248,0.01384677,0.9236752,0.1866593,0.02372685,0.9104657,0.1664815,0.06352333,0.9242065,0.1783223,0.03175769,0.927749,0.2034626,0.0225485,0.9058691,0.189168,0.03486462,0.8969607,0.168788,0.06837842,0.9056915,0.1906757,0.04031374,0.9091921,0.2057214,0.03199564,0.8941954,0.1932907,0.04249119,0.8866081,0.1744075,0.2216925,1.146843,0.3163829
3,104,0.06485996,0.8515974,0.1193695,0.05958264,0.8961136,0.1412802,0.02915021,0.8885872,0.1233726,0.006463312,0.9076557,0.1398411,-0.004956834,0.927246,0.1668158,-0.001953721,0.933868,0.1914396,0.03731405,0.946856,0.1485138,0.02130887,0.9760453,0.1698699,0.010116,0.9935929,0.1843305,0.003971502,1.011923,0.1974201,0.05430531,0.9406298,0.1631908,0.02362328,0.9518239,0.1938033,0.0128944,0.9262252,0.1863914,0.02216586,0.9122299,0.1664562,0.06274915,0.9263514,0.1771612,0.03128143,0.9303173,0.2026114,0.02196404,0.9081967,0.1887641,0.03408667,0.8989885,0.1684012,0.06782377,0.9080196,0.1896982,0.03995375,0.9117249,0.2050538,0.0315673,0.8965614,0.1928735,0.04198242,0.8888429,0.1739993,0.2216925,1.146843,0.3163829
3,104,0.06469139,0.8521634,0.1191859,0.05933464,0.8967447,0.140944,0.02889154,0.8890738,0.123116,0.006154727,0.90808,0.1395874,-0.005348779,0.9277121,0.1664963,-0.002411775,0.9344649,0.1910925,0.03694532,0.9474546,0.1480317,0.02099279,0.9767751,0.1692472,0.009806097,0.9943831,0.183639,0.003664263,1.012773,0.1966462,0.0539779,0.9413261,0.1627021,0.02342389,0.9527575,0.1933551,0.0125639,0.9271342,0.1862245,0.02162701,0.9128732,0.1663818,0.06248303,0.9271206,0.1767097,0.03110573,0.9312193,0.2022505,0.02176253,0.9090238,0.1885409,0.03383074,0.8997247,0.1681871,0.06762713,0.9088477,0.1893044,0.03981575,0.9126141,0.204751,0.03141579,0.8973981,0.192646,0.04181708,0.8896459,0.1737781,0.2216925,1.146843,0.3163829
3,104,0.06487498,0.8520507,0.1194873,0.0593827,0.8966618,0.1411502,0.02889265,0.8887746,0.123498,0.006122895,0.9076555,0.1400676,-0.005330943,0.9272432,0.1670299,-0.00220044,0.9340011,0.1916008,0.03675045,0.9472672,0.1482134,0.02071194,0.9765627,0.1693978,0.009425882,0.9940965,0.1838026,0.003172435,1.012454,0.1968031,0.05389042,0.9412729,0.1628132,0.02350967,0.9527934,0.1936054,0.01262731,0.9271103,0.186728,0.0215073,0.9126682,0.1669335,0.06254432,0.9271531,0.1768165,0.03135674,0.9313344,0.2025752,0.02196896,0.9090455,0.1890488,0.03390823,0.8996661,0.1686563,0.06785256,0.9089436,0.189435,0.04016685,0.9127451,0.2050972,0.03170869,0.8974576,0.1931233,0.04200158,0.8896589,0.1742148,0.2216925,1.146843,0.3163829
3,104,0.06534227,0.8519876,0.1201382,0.05961445,0.8966615,0.1416099,0.02900631,0.8883368,0.1243677,0.00614842,0.9068676,0.1412096,-0.005189255,0.9262753,0.1683502,-0.00153061,0.9329515,0.1928706,0.03650956,0.9470558,0.148653,0.02033984,0.9763665,0.1697164,0.008845329,0.9937539,0.184134,0.002355173,1.012052,0.1971006,0.05388664,0.9413355,0.1630816,0.02391171,0.9530846,0.1941833,0.01291657,0.9272918,0.1879244,0.02127,0.9123279,0.1682887,0.0628615,0.9273937,0.1770616,0.03210083,0.9317577,0.2032986,0.02260331,0.9092762,0.1901736,0.03422189,0.8996943,0.1696897,0.06851992,0.9093177,0.1897192,0.04113831,0.9132392,0.2058787,0.03250727,0.8978102,0.1942139,0.04249652,0.8898692,0.1752024,0.2216925,1.146843,0.3163829
3,104,0.06563975,0.8520061,0.1205382,0.0598828,0.8966985,0.1419637,0.02922553,0.8882658,0.1248617,0.00632168,0.9066581,0.1417923,-0.005021095,0.9259873,0.1689868,-0.001248077,0.9326417,0.1934958,0.03667399,0.9470424,0.149024,0.0205384,0.9764168,0.1700249,0.009043936,0.9938183,0.1844254,0.002546005,1.012141,0.1973543,0.05412585,0.9413908,0.1633892,0.02425318,0.9531404,0.1945891,0.0132332,0.9273183,0.1884961,0.02141518,0.9121974,0.1689091,0.06319551,0.9274948,0.1773534,0.03252806,0.9318116,0.2037072,0.02303213,0.9092832,0.1906614,0.03456188,0.8996689,0.1701431,0.06895424,0.9094537,0.1900158,0.04164684,0.9133577,0.2063046,0.03297234,0.8978946,0.1947169,0.0428543,0.8899176,0.1756644,0.2216925,1.146843,0.3163829
3,104,0.065639,0.8526313,0.1203127,0.05968598,0.8975472,0.1412108,0.02909501,0.8888162,0.1241398,0.006082572,0.9073688,0.1407452,-0.005412571,0.9270143,0.1676474,-0.001712054,0.9339641,0.1920857,0.03629441,0.9478909,0.1476412,0.02001835,0.977443,0.1682816,0.008421704,0.9949495,0.1824713,0.00182128,1.013381,0.1951914,0.05373297,0.942463,0.1621089,0.02369225,0.9543628,0.1930895,0.01279202,0.9284296,0.1872587,0.02106126,0.9130965,0.1678743,0.06281766,0.9287586,0.1762514,0.0320438,0.9332007,0.2024598,0.02267085,0.9104922,0.1896396,0.03426537,0.9006721,0.1692553,0.06860811,0.9108835,0.1891327,0.04123826,0.9148383,0.2053041,0.0326543,0.8992228,0.1938543,0.0426031,0.8910788,0.1749077,0.2216925,1.146843,0.3163829
3,104,0.06562132,0.854419,0.1196151,0.05937403,0.8996219,0.139796,0.02886607,0.8904512,0.122807,0.005684745,0.9092366,0.1389084,-0.006057367,0.9293431,0.1653595,-0.002471849,0.936717,0.1896906,0.03568591,0.9499264,0.1453938,0.0192077,0.9796797,0.1655798,0.007462498,0.9972956,0.1795096,0.0007099956,1.015851,0.191967,0.05312675,0.9448248,0.159977,0.02285265,0.9568398,0.1906848,0.01214455,0.9307469,0.1852226,0.0205266,0.9151333,0.1661119,0.06226127,0.9313953,0.1743493,0.03135693,0.9359454,0.2003851,0.02213208,0.9129861,0.1879086,0.03375631,0.9028542,0.167695,0.06812762,0.9137571,0.18752,0.04068533,0.91773,0.2035632,0.03222781,0.9019097,0.1923022,0.04223501,0.8935523,0.1734796,0.2216925,1.146843,0.3163829
3,104,0.06739807,0.8549207,0.1203046,0.06147681,0.9002199,0.1403677,0.03079951,0.8910972,0.1236601,0.007768895,0.9101076,0.1397138,-0.003816001,0.9304552,0.1660495,-0.0001752824,0.9379951,0.190321,0.0380156,0.9506301,0.1459708,0.02199561,0.9807223,0.1660223,0.01055193,0.9985887,0.179884,0.004096366,1.017331,0.1922188,0.05555554,0.945519,0.1604309,0.02557109,0.9577683,0.19133,0.01460557,0.9317189,0.1861792,0.02257877,0.9157953,0.16715,0.06475789,0.9321094,0.1747785,0.03407337,0.9368494,0.2010398,0.02465259,0.913877,0.188735,0.03603105,0.9035823,0.1684637,0.07066736,0.9144986,0.1879663,0.04339162,0.9186606,0.2042446,0.03475825,0.9028424,0.1931148,0.04454505,0.8943653,0.1742296,0.2216925,1.146843,0.3163829
3,104,0.07177456,0.8586751,0.1225877,0.06700311,0.9041013,0.1426702,0.03594181,0.8955696,0.1263647,0.013431,0.91526,0.1423354,0.002348997,0.9361111,0.1684933,0.006167702,0.9437807,0.192697,0.04461321,0.9549697,0.14851,0.02986018,0.9857547,0.1684818,0.01923561,1.004148,0.1823063,0.01360076,1.023233,0.1945171,0.06223165,0.9495274,0.1627526,0.03292573,0.9624398,0.1940298,0.02129121,0.9366344,0.1891246,0.02858226,0.920436,0.1700535,0.07134978,0.9359525,0.1769977,0.04108878,0.941286,0.2036338,0.03107601,0.9184961,0.1914582,0.04199117,0.9079687,0.171052,0.07707837,0.9182413,0.1901307,0.05010878,0.9229521,0.2067652,0.04101582,0.907313,0.1957493,0.05038429,0.8986456,0.1767387,0.2216925,1.146843,0.3163829
