Round,Case,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,TargetX,TargetY,TargetZ
1,42,0.08001005,0.8611028,0.1244554,0.08001005,0.8611028,0.1244554,0.06569502,0.8821135,0.1241725,0.05085936,0.9019307,0.1219762,0.02811801,0.9249347,0.1252526,0.0051466,0.9421043,0.1431269,0.051331,0.9495101,0.1588808,0.02881069,0.9727998,0.1786013,0.01204417,0.9863414,0.1898341,0.05157825,0.9360561,0.1767178,0.01022134,0.9471389,0.1798002,0.00432042,0.9308633,0.1583698,0.0459328,0.9182969,0.185952,0.007945411,0.9266937,0.1832792,0.004603736,0.9136553,0.1603668,0.05718108,0.8722386,0.158123,0.03867996,0.898257,0.1907531,0.01006586,0.9078225,0.1849674,0.004754163,0.9013982,0.1664454,-0.01211248,0.9494841,0.1590602,-0.001297899,0.9987715,0.2028241,0.02138836,0.9193445,0.1442052,0.0235702,0.9039797,0.1484897,0.02000131,0.8933194,0.1528665,0.4871567,1.251984,0.3052797
1,42,0.0798536,0.8602869,0.1244407,0.0798536,0.8602869,0.1244407,0.06545972,0.8812445,0.1242415,0.05052623,0.9009984,0.1221393,0.02773457,0.9239264,0.1255939,0.004956745,0.9412304,0.1435861,0.05139631,0.9488231,0.1587184,0.02898017,0.9720734,0.1786035,0.01225992,0.9855588,0.189972,0.05197162,0.935491,0.176639,0.01055811,0.9462473,0.1800953,0.004667215,0.929756,0.1588277,0.04653592,0.9177747,0.1860794,0.008451492,0.9257944,0.1836392,0.005039982,0.9125264,0.1608694,0.05751425,0.8715694,0.1583867,0.03943192,0.8977423,0.1911279,0.01070518,0.9070532,0.1854867,0.00520175,0.9004129,0.1670974,-0.0121379,0.9488017,0.1596066,-0.000992633,0.9979733,0.2030682,0.0217709,0.9183352,0.1446268,0.02394905,0.9028955,0.1488649,0.02025922,0.892263,0.1533503,0.4871567,1.251984,0.3052797
1,42,0.07976725,0.8599379,0.1244085,0.07976725,0.8599379,0.1244085,0.06535922,0.880886,0.1242307,0.05040506,0.9006268,0.1221533,0.02761285,0.9235461,0.1256621,0.004921779,0.9409462,0.1436711,0.05146199,0.9485637,0.1585804,0.02909074,0.9718197,0.1785093,0.01238906,0.9852959,0.189916,0.05215407,0.9352881,0.1765388,0.01072328,0.945935,0.1801245,0.004861735,0.9293506,0.1589213,0.04678674,0.9175982,0.1860674,0.008669429,0.9254781,0.1836857,0.005248673,0.9121061,0.1609782,0.0576265,0.8713131,0.1584535,0.03972603,0.8975773,0.1912214,0.01096505,0.9067882,0.1855903,0.005400963,0.9000443,0.167257,-0.01211473,0.9486453,0.1596926,-0.000827961,0.9977171,0.2030416,0.02199826,0.9179675,0.1447298,0.02413986,0.9024792,0.1489425,0.02038705,0.8918427,0.1534628,0.4871567,1.251984,0.3052797
1,42,0.07966637,0.8594115,0.1246249,0.07966637,0.8594115,0.1246249,0.06501277,0.8801874,0.1249078,0.04980488,0.8997756,0.1232751,0.026901,0.9224714,0.1274467,0.004499182,0.939654,0.1460178,0.05118988,0.9475437,0.1599128,0.0290838,0.970381,0.1806071,0.01251343,0.9835591,0.1925415,0.05249072,0.9341986,0.1777858,0.01103649,0.9443031,0.1824944,0.004910626,0.9277633,0.161331,0.04757397,0.9164046,0.1873633,0.009308398,0.9237808,0.1859382,0.005541854,0.9104832,0.1632417,0.05825847,0.8703732,0.159269,0.04088167,0.8962787,0.1925994,0.01187672,0.9051259,0.187682,0.005994439,0.8983839,0.1694476,-0.01223446,0.947213,0.1624207,-0.000534974,0.9957066,0.2060853,0.02187011,0.916711,0.1466731,0.02428604,0.9011886,0.1507246,0.02079938,0.8904524,0.1553042,0.4871567,1.251984,0.3052797
1,42,0.07960951,0.8591799,0.1247077,0.07960951,0.8591799,0.1247077,0.06489564,0.8799109,0.1251238,0.04963135,0.8994649,0.1236124,0.02673702,0.9221339,0.1279777,0.004463427,0.9393152,0.1467036,0.05116197,0.9472082,0.1602771,0.02917936,0.9699353,0.1812229,0.01266903,0.9830316,0.193329,0.05265328,0.9338588,0.1781319,0.01120942,0.9438219,0.1832178,0.004984654,0.9272876,0.162079,0.04787119,0.9160452,0.1877414,0.009567849,0.9232782,0.1866313,0.005681254,0.909993,0.1639477,0.05845968,0.8700599,0.1595356,0.04128431,0.8958966,0.1930235,0.01220957,0.9046386,0.1883353,0.006222792,0.8978844,0.1701395,-0.01215957,0.9468879,0.1632124,-0.000315152,0.9951009,0.2070039,0.02187473,0.9163249,0.1472744,0.02437257,0.9007921,0.1512832,0.0209692,0.890022,0.1558967,0.4871567,1.251984,0.3052797
1,42,0.07961878,0.8588459,0.1247735,0.07961878,0.8588459,0.1247735,0.06476498,0.8794729,0.1253554,0.04936367,0.8989305,0.1239978,0.02637818,0.9214597,0.1286014,0.004230544,0.9386817,0.1474391,0.05106319,0.9467558,0.1605487,0.0292265,0.9693428,0.1817963,0.01275973,0.9823056,0.194104,0.05290869,0.9334604,0.1784108,0.01148312,0.943145,0.1841427,0.005101353,0.9265413,0.1631054,0.04839379,0.9156368,0.18813,0.01002412,0.9225749,0.1875615,0.005893648,0.9092299,0.1649563,0.0588996,0.8696597,0.1598798,0.04202818,0.8954547,0.1935538,0.01282658,0.9039497,0.1892132,0.006627426,0.8970998,0.1711245,-0.01224183,0.9462803,0.1640863,-0.000176765,0.9942645,0.2079202,0.02187343,0.9157056,0.1480749,0.02445687,0.9001456,0.1520221,0.02121922,0.8893016,0.1566886,0.4871567,1.251984,0.3052797
1,42,0.07961685,0.8586996,0.1247945,0.07961685,0.8586996,0.1247945,0.06472324,0.8792959,0.1254396,0.04928483,0.898728,0.1241378,0.02627876,0.9212184,0.1288272,0.004188411,0.9384943,0.1476827,0.05108379,0.9465893,0.1606372,0.02932435,0.9691402,0.1820021,0.01287933,0.9820599,0.1943839,0.05306074,0.9333178,0.178503,0.01165446,0.9429248,0.1844988,0.005198888,0.9262972,0.1635029,0.0486398,0.9154956,0.1882679,0.01025153,0.9223447,0.1879177,0.006008655,0.9089777,0.1653463,0.05907863,0.869509,0.1600082,0.04234826,0.8953063,0.1937509,0.01310416,0.9037225,0.1895448,0.006811678,0.8968357,0.1715024,-0.01222385,0.9461303,0.1643722,-3.95E-05,0.9939814,0.2082489,0.02191465,0.9154998,0.1483823,0.02450927,0.8999234,0.1523019,0.02133074,0.8890471,0.1569881,0.4871567,1.251984,0.3052797
1,42,0.07983112,0.8582904,0.1248897,0.07983112,0.8582904,0.1248897,0.06497548,0.8789192,0.1253439,0.04963848,0.8984146,0.1238111,0.02658569,0.9209383,0.1280939,0.004064023,0.9381572,0.1464856,0.05062091,0.9459372,0.1607816,0.02846739,0.9683406,0.1818953,0.0117569,0.981168,0.1940148,0.05211829,0.9325047,0.1785735,0.010621,0.9422123,0.1837175,0.004626155,0.9258153,0.162406,0.04741161,0.9146093,0.1880673,0.009066999,0.9216086,0.186887,0.005300738,0.9084672,0.1640996,0.05844407,0.8688448,0.1596729,0.04093643,0.8943892,0.193213,0.01182891,0.9029716,0.1884342,0.005840339,0.8963052,0.1702066,-0.01275357,0.9457179,0.1628016,-0.001516111,0.9929517,0.2076614,0.02167284,0.9151209,0.1475846,0.02407553,0.8994668,0.1514144,0.02058715,0.8885759,0.1558917,0.4871567,1.251984,0.3052797
1,42,0.07989348,0.8582634,0.1249782,0.07989348,0.8582634,0.1249782,0.06507086,0.87892,0.1251916,0.04980519,0.8984499,0.1234072,0.02669739,0.9209923,0.1272746,0.003780134,0.9381499,0.1452298,0.05000388,0.9457731,0.1606449,0.02739923,0.9681206,0.1813354,0.01044023,0.9809305,0.1931237,0.05105072,0.9322407,0.1783933,0.009461135,0.9420034,0.1826032,0.003957495,0.9257352,0.1610617,0.04608461,0.9143035,0.1876737,0.007792205,0.9213822,0.1856056,0.004524633,0.9083735,0.1626656,0.05770324,0.868672,0.1592992,0.03944973,0.8940691,0.1925523,0.01048386,0.9027448,0.1871252,0.004872143,0.8961959,0.1687358,-0.01338851,0.9456143,0.1612213,-0.003117695,0.9926813,0.2065163,0.02134592,0.9150975,0.1466008,0.02355555,0.8993886,0.1503568,0.01988976,0.8884916,0.1546914,0.4871567,1.251984,0.3052797
1,42,0.07994707,0.8582421,0.1250551,0.07994707,0.8582421,0.1250551,0.06514633,0.8789153,0.125104,0.04992544,0.8984641,0.1231519,0.02677902,0.9210132,0.1267397,0.003591865,0.9381172,0.144397,0.04957063,0.945648,0.1605645,0.02665062,0.9679577,0.1809466,0.009524569,0.9807585,0.1925009,0.05030841,0.9320455,0.1782748,0.008664459,0.9418363,0.1818307,0.003515229,0.9256566,0.1601355,0.04516917,0.9140782,0.1874015,0.006923817,0.9212005,0.1847073,0.003999159,0.9082846,0.1616688,0.05720393,0.8685436,0.1590449,0.03843161,0.8938329,0.1920906,0.009573035,0.9025708,0.1862108,0.004211813,0.8961038,0.1677179,-0.01380622,0.945483,0.160185,-0.004222333,0.9924916,0.2057151,0.02114504,0.9150653,0.1459352,0.0231922,0.8993059,0.1496097,0.01939642,0.8884104,0.1538482,0.4871567,1.251984,0.3052797
1,42,0.08003981,0.8582091,0.1251898,0.08003981,0.8582091,0.1251898,0.06525165,0.8788912,0.1251059,0.05004501,0.8984388,0.1230333,0.0268548,0.9209738,0.1264208,0.003448904,0.9379982,0.143865,0.04922737,0.9455118,0.1605773,0.02602959,0.9678031,0.1806631,0.008777514,0.9806153,0.1920157,0.04971344,0.9318482,0.1782493,0.008024655,0.9416365,0.1812425,0.003202841,0.9255253,0.1594215,0.04443873,0.913853,0.1872427,0.006237306,0.9209735,0.1839804,0.00357607,0.9081344,0.1608672,0.05683672,0.8684083,0.1588984,0.03762564,0.893596,0.1917691,0.008865796,0.902382,0.1854907,0.003663816,0.8959815,0.1669293,-0.01409736,0.9451698,0.1595783,-0.005100802,0.9923576,0.2050835,0.02106015,0.9149941,0.1454629,0.02285837,0.8991387,0.1489642,0.01891775,0.8882669,0.1531478,0.4871567,1.251984,0.3052797
1,42,0.08009459,0.8580847,0.1252423,0.08009459,0.8580847,0.1252423,0.06523681,0.8787171,0.1252736,0.04996379,0.8982238,0.1233083,0.02671053,0.9206724,0.1268353,0.003312767,0.9375554,0.1444273,0.04913906,0.945193,0.1609823,0.02593869,0.9673372,0.1812272,0.008658543,0.9800348,0.1926654,0.04974579,0.9314864,0.1786171,0.008041218,0.9411344,0.1818371,0.003185973,0.9250693,0.1599895,0.04456966,0.9134507,0.1875868,0.006331131,0.9204639,0.1845334,0.003586367,0.9076885,0.1613947,0.0570002,0.8681201,0.1590745,0.03784388,0.8931594,0.1920902,0.009025976,0.9018728,0.185979,0.003725864,0.895522,0.1674283,-0.01418309,0.9445821,0.1602617,-0.005247951,0.99167,0.205799,0.02102095,0.9146419,0.1459249,0.02283633,0.8987875,0.1493688,0.01891758,0.8878942,0.1535303,0.4871567,1.251984,0.3052797
1,42,0.08019683,0.8577747,0.1254023,0.08019683,0.8577747,0.1254023,0.06518242,0.8782901,0.1257693,0.04975256,0.8977026,0.1241206,0.02637158,0.9199466,0.1280731,0.003090709,0.9365226,0.1461066,0.0491324,0.9444624,0.1620587,0.02605099,0.9663026,0.1827645,0.008779369,0.9787577,0.194479,0.05012089,0.9306746,0.1796128,0.008405581,0.9399987,0.1835649,0.003376096,0.9240002,0.1617078,0.04522524,0.9125553,0.1885714,0.006892562,0.9193143,0.186202,0.003859341,0.9066439,0.1630416,0.05755787,0.8674634,0.1596409,0.0387277,0.8921902,0.1930771,0.009748518,0.9007324,0.1875111,0.004159525,0.8944556,0.1690202,-0.01421098,0.9432649,0.1622746,-0.005106926,0.99017,0.2078277,0.02111584,0.9138134,0.1473494,0.02298067,0.8979532,0.1506618,0.01914688,0.8870132,0.1548034,0.4871567,1.251984,0.3052797
1,42,0.08024146,0.8575883,0.1255131,0.08024146,0.8575883,0.1255131,0.06514926,0.8780423,0.1260637,0.04964391,0.8974084,0.1245852,0.02619803,0.9195427,0.1287623,0.002986528,0.9359662,0.1470234,0.04915776,0.9440612,0.1626571,0.02615809,0.9657592,0.183602,0.00890848,0.978101,0.1954678,0.05035665,0.9302348,0.1801676,0.008643121,0.9393902,0.1845131,0.003531039,0.9234113,0.1626609,0.0456128,0.9120743,0.1891243,0.00723619,0.9187047,0.1871331,0.00405056,0.9060748,0.1639711,0.05786827,0.8671028,0.1599745,0.03923665,0.8916724,0.193637,0.0101754,0.900127,0.1883733,0.004443236,0.8938751,0.1699178,-0.0142119,0.9425809,0.1633534,-0.004947372,0.9894109,0.2089349,0.02124111,0.9133605,0.1481705,0.02310073,0.8974893,0.1514095,0.01932007,0.8865243,0.1555382,0.4871567,1.251984,0.3052797
1,42,0.08032004,0.8571641,0.1256567,0.08032004,0.8571641,0.1256567,0.06495051,0.8774085,0.1262802,0.0491687,0.8965553,0.124873,0.02545392,0.9183733,0.1291941,0.002275124,0.9346174,0.1476561,0.04864159,0.9435292,0.1625482,0.02571719,0.9651323,0.183673,0.008414857,0.9773042,0.1956372,0.05033091,0.9298821,0.1801587,0.00858856,0.9385503,0.185175,0.003383927,0.922279,0.1635616,0.04599655,0.9117397,0.1893564,0.007507026,0.9178587,0.1880118,0.004134022,0.9049635,0.1650231,0.05839689,0.8666793,0.160406,0.03998734,0.8912926,0.1941586,0.01072221,0.899321,0.1893795,0.004780091,0.8928291,0.1710739,-0.01476563,0.9411167,0.1641963,-0.005492866,0.9885018,0.2091445,0.02105517,0.9123724,0.1489254,0.0231168,0.8965377,0.1522531,0.01950894,0.8855667,0.1564984,0.4871567,1.251984,0.3052797
1,42,0.08035191,0.8569382,0.125683,0.08035191,0.8569382,0.125683,0.06484089,0.877075,0.1262875,0.04891181,0.8960987,0.1248708,0.02505417,0.9177564,0.1292118,0.001872011,0.933949,0.1477147,0.04830974,0.9433067,0.162251,0.02544306,0.9649288,0.1834189,0.008091651,0.9770343,0.1953793,0.05022215,0.9297848,0.1799351,0.008475028,0.9382488,0.1852515,0.00321763,0.921796,0.1637889,0.04608438,0.9116708,0.1892781,0.007546097,0.9175307,0.1882027,0.004128359,0.9044597,0.1653201,0.05860622,0.8665169,0.1605262,0.04025752,0.8912121,0.1942523,0.01089882,0.8990138,0.189676,0.00490465,0.8923678,0.1714428,-0.01510812,0.9404275,0.1643254,-0.005881801,0.9881911,0.2088525,0.02084553,0.9119061,0.1490891,0.02310723,0.8961012,0.1525002,0.01960375,0.88514,0.1568201,0.4871567,1.251984,0.3052797
1,42,0.08042367,0.8566073,0.1257932,0.08042367,0.8566073,0.1257932,0.06487264,0.8767028,0.126678,0.04890011,0.8957078,0.1255234,0.02503778,0.9172876,0.1302126,0.002014749,0.9333674,0.1490102,0.04861401,0.9427246,0.1631482,0.02606635,0.9642671,0.1847354,0.00874652,0.9762331,0.1968805,0.05077045,0.9291248,0.1807443,0.009102345,0.9375551,0.1866961,0.003614515,0.9211833,0.1652293,0.04678835,0.9109571,0.1900507,0.008231439,0.9167695,0.1895266,0.004617281,0.9037935,0.1666202,0.05907363,0.8659692,0.1609387,0.04107063,0.890461,0.1949977,0.01163583,0.8982293,0.1908761,0.005488023,0.8916641,0.1726647,-0.01481322,0.9397658,0.1658057,-0.00523524,0.987236,0.2104711,0.02109274,0.9113986,0.1502825,0.02351476,0.8955715,0.1535935,0.02006975,0.8845789,0.1578559,0.4871567,1.251984,0.3052797
1,42,0.08046153,0.8565111,0.1258732,0.08046153,0.8565111,0.1258732,0.06492989,0.8766128,0.12694,0.04898733,0.8956517,0.125942,0.02518078,0.9172493,0.1308291,0.002261065,0.9332896,0.149786,0.04891028,0.9424624,0.1638249,0.02652189,0.9639226,0.1856583,0.009234391,0.9758116,0.1979245,0.05114905,0.9287732,0.1813411,0.009525768,0.9372175,0.1875796,0.003930688,0.9209581,0.1660551,0.04720263,0.9105619,0.1905772,0.008649431,0.9164162,0.1903103,0.00492119,0.903561,0.167354,0.0593027,0.8657118,0.1611765,0.04149609,0.8900452,0.1954515,0.01204426,0.8978563,0.1915376,0.005799785,0.8913928,0.1733228,-0.0144985,0.9396646,0.1666587,-0.004728913,0.9867239,0.2116068,0.02134894,0.9112561,0.150985,0.02376602,0.8954074,0.1542085,0.02030637,0.8843816,0.1584053,0.4871567,1.251984,0.3052797
1,42,0.08049682,0.8564202,0.125949,0.08049682,0.8564202,0.125949,0.06496139,0.8765114,0.1271485,0.04903139,0.8955661,0.1262562,0.02525629,0.9171674,0.1312783,0.002406389,0.9331819,0.150341,0.04907475,0.9422345,0.1643154,0.02680173,0.9636224,0.186337,0.009523571,0.9754359,0.1986891,0.05139575,0.9284898,0.1817774,0.009802639,0.9369074,0.1882491,0.004139483,0.9207166,0.1666906,0.04749745,0.910247,0.1909718,0.008942552,0.9160959,0.1909171,0.005134776,0.903318,0.1679308,0.05948828,0.8654975,0.1613738,0.04182099,0.8897123,0.1958046,0.01234762,0.8975234,0.1920565,0.006028742,0.891122,0.1738454,-0.0143104,0.939555,0.1672567,-0.004443683,0.9862654,0.212433,0.02152398,0.9110934,0.1515312,0.02394769,0.8952326,0.1546978,0.02048056,0.884175,0.158845,0.4871567,1.251984,0.3052797
1,42,0.08037235,0.8562634,0.1263532,0.08037235,0.8562634,0.1263532,0.0646141,0.8761798,0.1275627,0.04865117,0.8952005,0.1265427,0.02454736,0.9165306,0.1311385,0.000817522,0.9318975,0.1496513,0.04677641,0.940663,0.1659948,0.02363133,0.9612404,0.187889,0.005990848,0.9726489,0.2001089,0.04859682,0.9264386,0.1831289,0.00669305,0.934214,0.1882614,0.002025351,0.9186312,0.166027,0.04454278,0.907905,0.1916497,0.005952075,0.9133402,0.1902679,0.003182374,0.9012116,0.1667866,0.05801587,0.8641338,0.1612376,0.0388907,0.8871918,0.1956836,0.009498179,0.8947947,0.1909913,0.004007801,0.8888443,0.1723634,-0.016674,0.937816,0.1659371,-0.008343935,0.9830514,0.2138041,0.02009032,0.9096668,0.1512645,0.02261499,0.893741,0.154099,0.01914802,0.8824908,0.1577848,0.4871567,1.251984,0.3052797
1,42,0.08029902,0.8561779,0.126581,0.08029902,0.8561779,0.126581,0.06447028,0.8760365,0.1278206,0.04851626,0.8950629,0.126769,0.02433651,0.9163329,0.1312429,0.00039123,0.9315482,0.1496029,0.04614918,0.9401794,0.1665932,0.02283722,0.9605325,0.1885199,0.005195267,0.9718648,0.2008085,0.04788775,0.9258345,0.1836352,0.005905315,0.9333742,0.1884677,0.001492903,0.9179577,0.1660659,0.04382889,0.9072263,0.1919893,0.005227283,0.9124909,0.1902885,0.002729118,0.9005321,0.16669,0.05766191,0.8637222,0.1613562,0.03821187,0.8864667,0.1958288,0.008832589,0.8939669,0.1908945,0.003571615,0.8881171,0.1721688,-0.01730423,0.9373981,0.165692,-0.009126686,0.9821817,0.2145816,0.01972815,0.9092021,0.1513877,0.02232732,0.8932583,0.1541435,0.01890005,0.8819376,0.1577125,0.4871567,1.251984,0.3052797
1,42,0.07988533,0.8556731,0.1272233,0.07988533,0.8556731,0.1272233,0.06419139,0.87562,0.1287284,0.04848649,0.8948607,0.1278368,0.0245125,0.916343,0.1324031,0.000543498,0.931381,0.1508778,0.04607069,0.9391635,0.1685676,0.02282126,0.9592264,0.1908257,0.005285166,0.970475,0.2033406,0.04759192,0.9244922,0.1853505,0.005566947,0.932028,0.1898045,0.001436718,0.9170589,0.1670483,0.04334378,0.9057621,0.1933297,0.004780896,0.9111923,0.1913025,0.002503373,0.8997106,0.1674462,0.05706993,0.8627349,0.1619833,0.03755245,0.8849763,0.1967448,0.008260272,0.8926904,0.1916261,0.003234215,0.8872045,0.1727265,-0.0171857,0.9369159,0.1670411,-0.008921929,0.9806507,0.217336,0.01993024,0.9086156,0.1525109,0.0222793,0.892651,0.1550572,0.01880459,0.881249,0.1584358,0.4871567,1.251984,0.3052797
1,42,0.07965951,0.8554034,0.1275677,0.07965951,0.8554034,0.1275677,0.06398634,0.8753587,0.1291754,0.0483601,0.8946657,0.1283374,0.02444465,0.9162083,0.1329266,0.000444584,0.9311123,0.1514695,0.04584296,0.9386392,0.1694209,0.02259035,0.9585379,0.1918225,0.005087078,0.9697207,0.2044418,0.0473037,0.9238468,0.1861026,0.005238064,0.931273,0.1903522,0.001294121,0.9164671,0.1674566,0.04301235,0.9050655,0.1939372,0.004455216,0.9104755,0.1917525,0.00230781,0.8991771,0.1677967,0.0567649,0.8622457,0.1623196,0.03718685,0.8842632,0.1971894,0.007916987,0.8920013,0.19198,0.003013648,0.8866446,0.1730112,-0.01728007,0.9364175,0.1677145,-0.009077184,0.9798139,0.21854,0.01994666,0.9082046,0.1530189,0.02218771,0.8922498,0.1554998,0.01872244,0.8808084,0.1588232,0.4871567,1.251984,0.3052797
1,42,0.07896475,0.8545563,0.1288362,0.07896475,0.8545563,0.1288362,0.06327796,0.8744895,0.1305793,0.04758101,0.8937459,0.1299145,0.02355779,0.9151258,0.134697,-0.000435688,0.9297332,0.1534829,0.04523318,0.9376055,0.1711263,0.02202304,0.9573875,0.1936749,0.004655153,0.968562,0.2064871,0.04677629,0.9227544,0.1877483,0.004654646,0.9299228,0.1918841,0.000967473,0.9151374,0.1689325,0.0425357,0.9039406,0.1955323,0.003957376,0.9091866,0.193322,0.002007894,0.8979408,0.1693246,0.05620381,0.8612495,0.1637047,0.03674449,0.8831206,0.1987327,0.007451005,0.8907833,0.1935446,0.002784386,0.8854079,0.1745215,-0.01803857,0.9346748,0.1699731,-0.009291962,0.9786623,0.2207952,0.01988991,0.907141,0.1546976,0.02208203,0.8912242,0.1572279,0.01879498,0.8797054,0.1606193,0.4871567,1.251984,0.3052797
1,42,0.07872268,0.8544072,0.1293503,0.07872268,0.8544072,0.1293503,0.06321158,0.8744965,0.1308584,0.04765381,0.8938573,0.1299891,0.02380108,0.9154719,0.1345661,-1.99E-05,0.9304451,0.1532833,0.04580766,0.9383109,0.170584,0.02285622,0.9586355,0.1929137,0.005680405,0.9701844,0.2056526,0.04726423,0.9236745,0.1874031,0.005206712,0.9312379,0.1914876,0.001385577,0.9161568,0.1687514,0.0428817,0.9050055,0.1954524,0.004343629,0.9105229,0.1932011,0.002323665,0.8989468,0.1693671,0.05610547,0.8617694,0.1641775,0.03692018,0.8842815,0.1989497,0.007682018,0.8921203,0.1937129,0.002959326,0.8865141,0.1747704,-0.01749372,0.9356294,0.1698362,-0.008051611,0.980653,0.2199039,0.02025484,0.9078293,0.1546362,0.02237039,0.8919226,0.1574004,0.01892525,0.8804896,0.1609529,0.4871567,1.251984,0.3052797
1,42,0.07849536,0.8542687,0.1298281,0.07849536,0.8542687,0.1298281,0.0630759,0.8744366,0.1312224,0.0475753,0.8938392,0.1302688,0.02379896,0.9155539,0.1347685,6.91E-05,0.9306557,0.1534982,0.0459996,0.9385832,0.1705531,0.02320473,0.9592004,0.1927747,0.006161928,0.9709643,0.2054956,0.04740838,0.9240493,0.1874648,0.005383201,0.9318143,0.1915037,0.00150495,0.9165878,0.1688743,0.04295084,0.9054524,0.195639,0.004435085,0.9111034,0.1933378,0.002415992,0.8993597,0.1695859,0.05594804,0.8619567,0.1646302,0.03690034,0.8847783,0.199276,0.007693239,0.8927138,0.1940116,0.002947934,0.8869968,0.1751079,-0.01731423,0.9358902,0.1701304,-0.007412173,0.9816443,0.2197412,0.02035935,0.9080995,0.1548352,0.02247175,0.8921917,0.15772,0.01889481,0.8808118,0.1613394,0.4871567,1.251984,0.3052797
1,42,0.07808644,0.8540225,0.1306771,0.07808644,0.8540225,0.1306771,0.06276481,0.8742717,0.1319672,0.04727285,0.89368,0.1309865,0.02353655,0.9154367,0.1354942,-8.94E-05,0.930527,0.154364,0.0460249,0.9387227,0.1709433,0.02345361,0.959706,0.1930502,0.006622195,0.971758,0.2057828,0.04737644,0.9242788,0.1879367,0.005385756,0.9322664,0.1918994,0.001456752,0.9168935,0.169378,0.04283586,0.9057504,0.1962199,0.004346237,0.9115362,0.1938186,0.002392642,0.899617,0.1701488,0.05560176,0.8620169,0.1654507,0.03668906,0.8851267,0.1999792,0.007518917,0.8931793,0.1946876,0.002749979,0.8873634,0.1758201,-0.01731894,0.9356468,0.1711908,-0.006690957,0.9827199,0.2200606,0.02030734,0.9082384,0.155436,0.0224953,0.8923177,0.1584434,0.01867088,0.8810146,0.1620962,0.4871567,1.251984,0.3052797
1,42,0.07802745,0.854158,0.1313173,0.07802745,0.854158,0.1313173,0.0626295,0.8743467,0.1326466,0.04703072,0.8936719,0.1317206,0.02323566,0.9153363,0.1363615,-0.000246696,0.9304345,0.1554034,0.04604126,0.9389837,0.1713789,0.023604,0.9599981,0.1935925,0.006843187,0.9720446,0.206423,0.0476519,0.924661,0.1884521,0.005684651,0.9325258,0.1928814,0.001510479,0.9169873,0.1705183,0.04329029,0.9061688,0.1969105,0.004752643,0.9118071,0.1949734,0.002567217,0.8997236,0.1714074,0.05590397,0.8622862,0.166291,0.03728059,0.8855435,0.2008776,0.008013278,0.8934496,0.1959117,0.003011979,0.8875049,0.1771448,-0.01730761,0.9355856,0.1723916,-0.006384023,0.9830276,0.2207643,0.02019833,0.9082907,0.1563844,0.02257378,0.8924369,0.1595308,0.01877465,0.8811333,0.1632498,0.4871567,1.251984,0.3052797
1,42,0.0778137,0.854232,0.1327945,0.0778137,0.854232,0.1327945,0.06221483,0.8742587,0.1342279,0.04635862,0.8933795,0.1334414,0.02241714,0.9148153,0.138381,-0.000845864,0.9297935,0.1577835,0.04561311,0.9390604,0.1726779,0.02334039,0.9600088,0.1951184,0.006657496,0.9719621,0.2081362,0.04770162,0.9249147,0.1898465,0.005748615,0.9323921,0.1950195,0.001275897,0.9166012,0.172892,0.0437073,0.9064536,0.1985509,0.005081527,0.9116729,0.1973253,0.002643093,0.8993435,0.1739121,0.05624986,0.8624343,0.1680988,0.03800645,0.8857999,0.2028148,0.008560799,0.8933492,0.1983758,0.003271699,0.887194,0.1797562,-0.01761068,0.9348758,0.1750844,-0.006462082,0.9829051,0.2226064,0.01975141,0.907945,0.1584573,0.02256274,0.8922034,0.1618026,0.01884646,0.8808863,0.1656223,0.4871567,1.251984,0.3052797
1,42,0.07765947,0.8541747,0.1336386,0.07765947,0.8541747,0.1336386,0.06196174,0.8741204,0.135122,0.04598161,0.8931405,0.1344062,0.0219855,0.9144808,0.1394922,-0.001205899,0.9293498,0.1590637,0.04520934,0.9388888,0.1735629,0.0229535,0.9597529,0.1960983,0.006270267,0.9716319,0.2091836,0.04745939,0.9247793,0.1907409,0.005493186,0.9320427,0.1961079,0.000994876,0.9161917,0.1740288,0.04360712,0.9063099,0.1994915,0.004947476,0.9113109,0.1984357,0.002522074,0.8989254,0.1750506,0.05623021,0.8623137,0.1690394,0.03803771,0.8856325,0.2038135,0.008528769,0.8930054,0.1995002,0.003239028,0.8867861,0.180902,-0.01786143,0.9343394,0.1764966,-0.006838091,0.9825213,0.2237043,0.01944498,0.9076096,0.1595175,0.02246967,0.8919057,0.1629167,0.01882716,0.8805634,0.1667452,0.4871567,1.251984,0.3052797
